kepid,koi_steff,koi_srad,ra,dec,koi_kepmag,koi_time0bk,koi_impact,koi_prad,koi_period,koi_duration,koi_disposition
3001885,4732.0,0.795,294.0704,38.181702,15.596,133.70492,0.115,1.57,2.67596808,2.021,FALSE POSITIVE
12306058,4938.0,3.324,290.62183,51.057301,13.007,137.96389,0.873,3.36,7.41683033,7.274,CONFIRMED
6183511,3460.0,0.356,283.40195,41.516331,15.527,132.37007,0.153,0.67,0.727331746,0.8323,CANDIDATE
12469800,4948.0,0.816,295.90921,51.347939,15.351,131.93696,0.286,1.37,1.302017467,1.3692,CANDIDATE
4915638,5352.0,0.764,289.37704,40.00116,15.868,139.57438,0.595,1.43,8.63050092,3.144,CONFIRMED
6351097,5753.0,0.911,287.13828,41.77771,14.521,136.31491,0.747,1.36,12.49117388,2.848,FALSE POSITIVE
8081905,5812.0,0.963,284.90573,43.949162,15.934,131.97924,0.001,1.71,3.27645723,2.219,CONFIRMED
11465950,5644.0,0.806,296.75339,49.378109,15.869,132.39054,0.883,2.27,16.0573291,3.546,CANDIDATE
9996632,6081.0,1.023,284.28259,46.991638,15.351,136.26748,0.42,1.97,8.44326557,3.353,FALSE POSITIVE
4665571,4821.0,0.788,294.6647,39.783829,14.903,133.22313,0.072,1.32,4.60300256,2.6848,CANDIDATE
4829935,6310.0,1.095,290.06293,39.922272,14.779,132.15407,0.319,2.46,16.9329284,1.218,FALSE POSITIVE
9269042,5195.0,0.69,285.82233,45.711891,15.563,142.04182,0.595,1.47,12.00089667,3.266,CONFIRMED
6199056,5944.0,5.847,289.93927,41.502659,13.579,131.738567,1.13,91.91,1.169010526,1.1717,CANDIDATE
11461433,5083.0,0.872,294.88965,49.379768,14.1,132.46734,0.405,0.89,1.916940872,1.4243,CONFIRMED
11818607,5926.0,0.939,294.22446,50.075588,14.63,134.39648,0.616,1.15,5.05661302,3.926,CANDIDATE
6149910,4898.0,0.803,298.59482,41.43594,15.048,172.3923,0.069,2.34,131.187921,6.905,CANDIDATE
9108085,5749.0,1.15,297.78647,45.41748,13.655,134.11887,0.76,1.08,2.17489806,4.599,FALSE POSITIVE
5436013,5190.0,0.899,287.70688,40.685242,14.556,157.04329,0.922,1.66,25.8859397,4.548,CANDIDATE
8676148,5774.0,0.941,285.80322,44.873428,15.826,158.11827,0.021,2.38,28.6253502,4.551,CONFIRMED
9696358,6054.0,2.163,284.59372,46.44978,11.752,132.7883,0.699,1.42,6.98141327,6.527,CONFIRMED
5039129,6306.0,1.076,298.34653,40.13979,14.332,132.06143,0.62,1.13,1.319677953,1.978,FALSE POSITIVE
4484336,6074.0,1.005,296.45575,39.598591,14.169,137.30234,0.163,1.48,8.94337724,2.469,CANDIDATE
9580167,4452.0,11.895,288.18198,46.246181,14.992,132.07927,0.281,19.1,0.827151296,1.385,CANDIDATE
9757613,3879.0,0.537,284.94098,46.56654,15.473,170.39809,0.047,2.83,12.282998287,2.7096,CONFIRMED
11752906,3757.0,0.576,285.57434,49.962269,15.254,170.604622,0.197,2.73,6.383159135,1.7504,CANDIDATE
10916600,6187.0,1.238,290.02591,48.335949,13.383,136.42668,0.45,0.92,5.57654782,3.673,CONFIRMED
8429314,5800.0,1.149,291.2681,44.48819,15.174,246.98666,0.226,3.52,115.6863392,4.65,CONFIRMED
9153570,5547.0,0.82,291.39786,45.588558,15.89,132.57465,0.306,1.37,3.81371423,1.973,CONFIRMED
11768142,3554.0,0.398,294.36609,49.915058,15.931,140.00353,0.953,1.58,38.0970717,4.307,CANDIDATE
7984574,5870.0,0.834,299.06168,43.720329,15.664,142.12335,0.059,2.21,11.6191707,1.819,CANDIDATE
9592579,6108.0,1.03,293.6701,46.29567,15.106,134.212775,0.909,9.16,2.637574744,5.4573,FALSE POSITIVE
10336951,4544.0,0.598,290.83627,47.444939,14.847,166.01191,0.571,1.51,38.2292037,3.893,CANDIDATE
8481129,4873.0,0.796,285.29575,44.55275,14.61,133.79446,0.88,1.54,16.3012727,3.974,CONFIRMED
2142522,6113.0,1.218,286.62576,37.5373,12.867,134.03671,0.225,1.32,13.32354078,3.873,CONFIRMED
9395719,6147.0,1.096,287.79385,45.98024,15.618,131.83453,0.206,2.07,2.607545159,1.3916,CONFIRMED
8753896,5094.0,0.87,291.95999,44.900021,15.77,132.94014,0.761,1.84,3.24417541,1.992,CONFIRMED
8240617,5592.0,0.797,294.39749,44.124199,14.182,197.27794,1.4653,42.05,176.845697,3.812,CANDIDATE
8746295,5734.0,0.883,288.88123,44.959209,14.738,136.01953,0.479,1.27,6.85567248,2.268,FALSE POSITIVE
10090257,4583.0,0.654,297.22394,47.025162,15.546,133.557,0.059,1.01,2.28607282,7.82,FALSE POSITIVE
11295426,5790.0,1.198,291.03232,49.040272,9.997,136.37863,0.54,0.91,9.60505976,3.0063,CONFIRMED
10679583,5399.0,0.725,296.96017,47.964771,15.413,133.78212,0.325,0.99,3.54789928,2.861,FALSE POSITIVE
11622985,5955.0,0.91,297.24017,49.616859,15.419,144.27756,0.57,1.98,18.0243482,3.575,CANDIDATE
11361283,4908.0,0.716,296.72305,49.106659,15.846,142.94163,0.263,1.53,16.4793229,3.312,CANDIDATE
8757824,6078.0,1.271,293.50049,44.932461,14.46,134.95269,0.217,1.32,3.65690909,2.064,CONFIRMED
9832208,4939.0,0.819,292.30743,46.62664,15.639,214.51304,0.347,2.4,88.0712769,6.758,CANDIDATE
6124512,5405.0,2.605,292.12521,41.40781,14.667,134.41408,0.892,3.24,8.38395796,5.2,CONFIRMED
10070468,5827.0,1.374,289.95651,47.02039,14.812,133.07951,0.415,1.27,1.68189051,2.992,CONFIRMED
10031656,5817.0,0.876,298.75491,46.941589,15.408,131.97492,0.909,1.82,8.59000355,6.68,FALSE POSITIVE
7584650,5871.0,0.983,282.23969,43.244049,13.468,160.2298,0.928,1.59,44.9977604,9.686,CANDIDATE
11337566,6311.0,1.994,284.42273,49.10622,11.392,136.88006,0.201,1.36,7.12815163,5.522,CONFIRMED
6364215,5815.0,0.918,291.87799,41.769581,15.656,132.26789,0.979,1.65,2.10081629,2.8182,CANDIDATE
10202759,7102.0,2.082,289.80298,47.259159,12.335,131.49734,1.1,25.5,0.872952088,1.4499,FALSE POSITIVE
5007345,5814.0,2.476,290.6333,40.13699,14.689,138.4027,0.427,3.76,7.01074295,2.1787,CONFIRMED
12120484,5936.0,1.299,296.37692,50.621471,14.15,135.75448,0.865,2.13,17.2922631,7.042,CONFIRMED
6429812,5632.0,0.904,287.06638,41.874908,14.183,166.50826,0.613,2.11,94.289223,4.102,CONFIRMED
6846911,5970.0,1.131,286.25165,42.378479,14.729,135.17539,0.877,2.66,14.02634692,1.2808,CANDIDATE
5385439,5428.0,0.94,297.58801,40.57798,14.148,141.5137911,0.977,2.12,12.425866431,29.1428,FALSE POSITIVE
5963582,5422.0,1.782,292.88528,41.27924,12.939,140.58705,0.44,2.11,25.5433704,8.567,CANDIDATE
4476423,4553.0,10.472,294.78235,39.596519,13.605,132.1329,0.1881,15.96,33.8542586,12.689,CANDIDATE
11403389,5790.0,0.9,292.11517,49.256432,14.976,133.55146,0.957,2.44,45.0909201,4.605,CONFIRMED
9851662,5475.0,0.818,298.95032,46.692799,14.503,135.53329,0.886,1.44,15.0539886,4.422,CONFIRMED
6467363,5676.0,0.848,298.35361,41.820068,13.884,134.99021,0.885,0.92,3.67936863,3.47,CANDIDATE
6467363,5676.0,0.848,298.35361,41.820068,13.884,137.3391,0.531,0.77,7.4464635,4.084,CANDIDATE
8758204,5135.0,0.874,293.6394,44.982529,15.822,226.9313,0.109,2.73,159.388788,8.432,CANDIDATE
8733898,3464.0,0.328,282.25021,44.921108,16.257,132.91281,0.003,1.73,1.565412613,0.7572,CONFIRMED
8733898,3464.0,0.328,282.25021,44.921108,16.257,133.31971,0.719,1.72,5.14892346,0.9613,CONFIRMED
3228945,6143.0,1.067,289.7934,38.385078,15.021,131.49862,0.792,1.37,0.730943372,3.004,FALSE POSITIVE
7008149,5068.0,0.73,281.55936,42.520489,15.786,131.651719,1.128,13.96,0.515552803,1.7869,FALSE POSITIVE
10332213,5591.0,0.86,288.75073,47.490921,14.816,131.64534,1.261,25.82,2.522590567,1.406,CANDIDATE
7090524,5511.0,1.176,280.82339,42.636051,14.455,132.29296,0.662,1.48,6.73968289,4.183,CONFIRMED
11133306,5978.0,1.171,289.6644,48.706211,11.854,210.399151,0.049,2.4,41.74598855,4.6125,CONFIRMED
6307063,5876.0,1.077,297.62936,41.637459,13.693,167.11715,0.989,3.82,75.378004,6.744,FALSE POSITIVE
5871985,4477.0,0.637,290.37631,41.150742,15.165,268.13424,0.037,2.72,213.258526,7.768,CONFIRMED
8292840,6214.0,1.297,289.34732,44.208511,10.5,245.04318,0.535,2.51,100.2830675,10.8636,CONFIRMED
9730163,3157.0,0.18,298.73611,46.498634,17.475,133.64255,0.706,1.56,4.871223664,1.5916,CONFIRMED
9730163,3157.0,0.18,298.73611,46.498634,17.475,133.11908,0.45,0.92,2.984157711,1.2637,CONFIRMED
11453592,3483.0,0.389,290.95615,49.366398,14.717,131.66592,0.92,1.24,2.8867624,0.9879,CONFIRMED
3834322,4784.0,0.708,286.0499,38.960201,15.397,131.57053,0.288,1.08,0.498434645,0.955,FALSE POSITIVE
10073672,4039.0,0.559,291.23148,47.033932,15.794,132.23957,0.157,1.19,2.252976718,1.7131,CANDIDATE
11188249,6257.0,1.748,290.63736,48.883133,13.883,133.42201,0.738,1.74,2.75505467,3.426,FALSE POSITIVE
4677282,6622.0,4.315,297.11057,39.703911,13.157,131.77456,1.149,77.12,1.572181216,7.219,FALSE POSITIVE
4858610,5458.0,0.872,297.38028,39.941071,15.003,131.90948,0.08,1.06,2.72288246,2.408,FALSE POSITIVE
10591855,4313.0,0.65,288.41653,47.878731,15.571,131.86116,0.071,0.93,1.574090323,1.5796,CONFIRMED
4832175,4464.0,0.638,290.73154,39.920269,15.761,132.38567,0.022,0.88,0.947738312,1.206,FALSE POSITIVE
7749773,5691.0,1.458,290.66412,43.49984,12.458,144.77403,0.921,1.55,13.7872627,5.747,CANDIDATE
9451706,6075.0,1.352,285.19,46.027962,11.485,141.51253,0.613,1.46,14.4359459,3.414,CONFIRMED
10064256,5452.0,0.9,286.92429,47.053741,14.52,135.00822,0.26,1.02,5.95958637,2.899,CANDIDATE
6842807,5295.0,0.8,284.35434,42.388371,15.46,137.33276,0.017,1.49,16.6146221,2.706,CANDIDATE
4381282,5271.0,0.63,295.53534,39.40818,15.481,131.6572,0.328,0.76,0.497581917,1.46,FALSE POSITIVE
9815053,5279.0,0.769,283.39825,46.689789,14.628,136.90293,0.319,1.19,5.83892993,1.1066,CANDIDATE
7609553,5017.0,0.797,292.4404,43.209431,14.589,133.3576,0.033,0.87,2.279523364,1.6202,CONFIRMED
10122538,3891.0,0.564,283.33606,47.174541,16.279,131.90073,0.291,2.21,12.2854718,2.996,CONFIRMED
9697131,6329.0,1.885,285.07767,46.419601,10.268,131.55889,0.408,1.75,3.09756897,4.588,CANDIDATE
5480640,5467.0,1.152,299.50174,40.670799,14.467,138.7412,0.021,3.21,58.0337426,5.584,CONFIRMED
5480640,5467.0,1.152,299.50174,40.670799,14.467,136.75608,0.013,1.68,14.4252635,3.754,CONFIRMED
5480640,5467.0,1.152,299.50174,40.670799,14.467,149.99527,0.713,2.69,26.6757818,2.696,CONFIRMED
5175986,4792.0,0.704,288.43359,40.380878,15.898,132.06741,0.135,1.52,0.868386354,1.066,CONFIRMED
9008737,5653.0,0.857,286.39862,45.343529,15.228,137.6991,0.2658,1.18,11.8288843,3.337,CONFIRMED
9008737,5653.0,0.857,286.39862,45.343529,15.228,137.1559,0.8759,1.63,14.7512034,1.25,CONFIRMED
9692128,5996.0,1.081,282.01251,46.4282,13.66,131.7553,0.617,1.46,1.480323978,1.833,FALSE POSITIVE
10917043,4400.0,0.624,290.25385,48.360821,15.558,284.18824,0.008,2.11,205.385912,8.681,CANDIDATE
6521045,5788.0,1.474,291.38599,41.990269,11.197,133.17797,0.696,1.3,6.88707073,4.4679,CONFIRMED
8167959,5800.0,1.412,292.62637,44.02113,10.458,207.3074,98.6021,15049.8,165.75597,8.45,FALSE POSITIVE
4075015,5776.0,0.849,295.86008,39.140839,15.411,131.75649,0.141,1.07,1.11431205,2.112,FALSE POSITIVE
6697605,5370.0,0.966,293.56635,42.13258,15.472,132.30629,0.92,2.27,3.42064689,1.767,CANDIDATE
6697605,5370.0,0.966,293.56635,42.13258,15.472,131.85254,0.932,1.5,1.23935745,1.683,CANDIDATE
6294819,5966.0,0.961,294.76697,41.64468,15.892,131.68114,0.03,1.36,0.675650404,1.8261,CONFIRMED
12602314,5022.0,0.849,290.43323,51.626041,14.946,131.60897,0.167,1.12,1.407020118,1.3766,CANDIDATE
5787131,6197.0,1.035,290.54007,41.09304,15.849,134.8181,0.019,2.31,24.4359956,6.254,CANDIDATE
3230753,5335.0,0.831,290.2471,38.33939,14.625,143.9223,0.514,1.24,17.7337356,5.558,FALSE POSITIVE
8358012,5438.0,0.82,288.96942,44.359009,14.89,135.24121,0.729,1.49,10.06478627,2.86,FALSE POSITIVE
4664046,5366.0,0.715,294.30652,39.765282,15.625,132.526,0.338,0.83,1.12976597,3.096,FALSE POSITIVE
11401755,5919.0,1.585,291.25018,49.231834,11.866,171.67758,0.017,3.54,16.23191704,7.461,CONFIRMED
4180401,5240.0,0.856,296.54736,39.222542,14.373,144.9757,0.958,2.82,15.4126766,3.402,FALSE POSITIVE
6350476,5227.0,0.867,286.86526,41.796021,14.139,131.57274,0.214,1.07,1.110599919,1.3493,FALSE POSITIVE
8292840,6214.0,1.297,289.34732,44.208511,10.5,140.29513,0.557,1.51,21.86965714,5.5177,CONFIRMED
5272233,5885.0,1.111,290.94449,40.480042,13.642,133.54199,0.014,1.62,9.02436414,3.011,CONFIRMED
5272233,5885.0,1.111,290.94449,40.480042,13.642,138.96694,0.489,1.43,17.3408735,3.398,CONFIRMED
11456382,6366.0,1.543,292.49802,49.329006,11.751,131.64736,0.701,1.91,0.814280672,2.326,FALSE POSITIVE
3130548,5727.0,0.937,294.57697,38.265518,14.853,131.49524,0.41,1.57,0.878855771,1.1014,FALSE POSITIVE
9593757,5780.0,1.0,294.1062,46.210991,17.69,133.61066,0.069,8.91,2.49432176,2.3269,FALSE POSITIVE
6346809,5653.0,0.901,285.09872,41.775921,14.94,137.73116,1.25,27.21,17.57704569,2.022,CANDIDATE
4275117,6089.0,0.889,294.63834,39.39798,14.716,131.71627,0.467,1.03,1.00652785,1.3175,FALSE POSITIVE
6545051,5235.0,0.771,297.82056,41.96693,15.734,132.8585,0.564,1.11,1.99566293,4.514,FALSE POSITIVE
5513866,5780.0,1.0,284.35446,40.723286,13.573,131.80687,0.694,1.38,0.755111225,3.164,FALSE POSITIVE
4547603,5487.0,1.072,287.19247,39.626148,14.456,132.02177,0.413,1.3,1.400755743,1.0562,CANDIDATE
5688910,6036.0,1.093,285.79724,40.93618,15.323,143.28644,0.196,2.88,25.8730914,5.085,CONFIRMED
6345732,5937.0,1.291,284.56567,41.778481,13.701,135.27919,0.914,2.12,20.2642023,4.664,CONFIRMED
5716763,5918.0,1.596,295.10114,40.986679,12.107,169.665953,0.926,4.52,1.28132831,0.9157,FALSE POSITIVE
6345732,5937.0,1.291,284.56567,41.778481,13.701,137.74695,0.862,1.33,7.44136102,4.554,CONFIRMED
8611257,5010.0,0.715,285.71741,44.758419,14.699,148.53067,0.947,2.17,99.2532336,7.208,CONFIRMED
3861611,5984.0,0.906,294.36057,38.948181,15.851,134.43526,0.591,2.12,3.84933401,2.299,FALSE POSITIVE
12416987,4412.0,0.623,295.67798,51.257839,15.823,163.56212,1.257,22.19,119.0833042,2.558,FALSE POSITIVE
8259713,6434.0,1.055,299.6611,44.112381,13.603,134.51369,0.168,1.54,27.8813154,6.346,CANDIDATE
10880507,5496.0,0.983,298.66235,48.24876,14.421,132.8598,0.725,1.26,6.4802138,3.27,CONFIRMED
11098013,6408.0,1.337,297.74728,48.694309,11.125,138.7047,0.795,1.77,7.50790041,5.646,CANDIDATE
5443604,4889.0,0.686,290.28503,40.689362,14.985,141.29764,0.347,1.72,21.3910125,3.512,FALSE POSITIVE
12206313,6115.0,1.291,290.08276,50.86348,13.312,140.57648,0.7,1.84,14.3832267,8.378,CONFIRMED
12206313,6115.0,1.291,290.08276,50.86348,13.312,170.06035,0.189,2.1,47.3186631,10.465,CONFIRMED
9837661,3640.0,0.503,294.52859,46.640968,16.835,139.54417,0.594,4.04,11.12827427,2.6118,CONFIRMED
7769819,5417.0,0.901,297.02008,43.432549,15.392,131.82107,0.796,1.7,2.21571296,1.8211,CONFIRMED
11874577,6161.0,0.862,296.77283,50.188419,14.936,147.82493,0.626,1.88,34.4585495,7.434,CANDIDATE
12164564,6198.0,1.005,294.29453,50.725368,15.526,131.64441,0.091,1.88,3.35184041,1.9855,CONFIRMED
8190354,5622.0,2.017,299.05725,44.074902,12.743,131.68535,0.234,1.31,1.615758517,1.734,FALSE POSITIVE
3425851,6342.0,1.359,285.72879,38.506973,10.56,175.9317,0.014,3.02,110.3783828,12.211,CANDIDATE
10397751,5374.0,0.721,288.83136,47.551991,13.851,132.22894,0.704,0.7,3.4462125,2.101,CONFIRMED
10397751,5374.0,0.721,288.83136,47.551991,13.851,133.24526,0.874,0.65,2.005414293,1.934,CONFIRMED
10397751,5374.0,0.721,288.83136,47.551991,13.851,132.37761,0.534,0.57,4.28886792,2.599,CANDIDATE
7815931,6065.0,1.023,289.64764,43.579182,14.944,132.51442,0.456,1.4,1.868564038,1.192,FALSE POSITIVE
6679295,3678.0,0.512,287.94861,42.156139,15.907,144.18324,0.489,1.64,24.5752524,2.258,CANDIDATE
9642292,5926.0,0.887,288.76697,46.394421,15.679,143.74584,0.136,1.93,15.1408916,4.359,CONFIRMED
6356692,5557.0,1.249,289.39474,41.782349,11.926,141.55983,0.849,1.02,11.39169531,5.0,CANDIDATE
6026737,5866.0,1.339,285.87579,41.332432,13.313,132.3605,0.726,1.04,10.1747037,5.179,CANDIDATE
4991208,5561.0,0.873,284.45947,40.142559,13.348,132.80194,0.258,0.67,2.44358543,1.852,CONFIRMED
8243283,5784.0,0.984,295.23151,44.1129,15.229,132.07552,0.564,1.21,1.7592691,2.381,FALSE POSITIVE
9837661,3640.0,0.503,294.52859,46.640968,16.835,133.37195,0.048,2.1,2.226496196,1.7073,CONFIRMED
9837661,3640.0,0.503,294.52859,46.640968,16.835,134.66576,0.166,1.78,5.72084599,2.744,CANDIDATE
9092504,5704.0,0.804,293.20453,45.435398,15.81,132.12548,0.736,1.52,0.962864171,1.6802,CONFIRMED
5383248,5683.0,0.993,297.06961,40.525131,10.297,171.019564,0.766,2.76,16.23847733,3.9699,CONFIRMED
10001368,6237.0,1.116,287.0863,46.945808,14.083,134.86116,0.191,1.78,4.76831033,3.2363,CONFIRMED
9466429,6763.0,1.424,292.47797,46.022831,13.791,164.45238,0.618,2.31,44.616751,7.831,CONFIRMED
4365442,6340.0,2.498,291.68573,39.42886,13.297,131.86549,0.56,1.84,1.714410345,3.336,FALSE POSITIVE
8885643,6177.0,0.906,291.84131,45.17918,14.497,132.06195,0.906,1.34,3.40165617,1.9617,CONFIRMED
5652893,5153.0,0.767,299.65961,40.843849,13.38,132.96947,0.268,0.98,14.00948631,3.399,CONFIRMED
3241557,6026.0,0.904,293.07806,38.359081,13.778,132.46185,0.152,0.69,1.703359172,1.914,FALSE POSITIVE
3957082,6115.0,5.544,292.23782,39.00507,12.923,134.208,0.628,3.99,3.77881664,5.819,FALSE POSITIVE
8681833,5926.0,0.963,288.88663,44.83955,15.371,131.53283,0.218,1.15,1.311558909,1.919,CONFIRMED
4138951,6384.0,1.086,285.75204,39.24921,14.135,131.99105,0.2,0.89,1.291233083,1.855,CONFIRMED
3102384,5720.0,1.08,287.47852,38.22884,11.457,175.067739,0.785,2.07,10.573751447,1.7259,CONFIRMED
10471515,6017.0,1.206,292.33755,47.6642,12.581,133.50785,0.021,0.7,3.7847507,2.924,CONFIRMED
4935172,6164.0,1.045,294.86319,40.007511,14.229,131.73552,0.362,0.93,2.17291055,2.139,CANDIDATE
8760040,5951.0,1.262,294.33646,44.918289,14.544,141.37607,0.125,1.78,18.2206024,5.109,CONFIRMED
8760040,5951.0,1.262,294.33646,44.918289,14.544,133.63951,0.608,1.42,7.35101287,2.757,CANDIDATE
10098844,6007.0,1.126,299.67587,47.07584,14.089,173.4565,0.016,1.61,47.4497134,10.675,CONFIRMED
9467404,6039.0,1.413,292.87228,46.098881,12.41,132.25126,0.102,1.48,0.929906166,1.743,CONFIRMED
5308666,3853.0,78.869,299.55634,40.460297,13.819,131.98751,0.029,131.4,0.784513087,1.9206,FALSE POSITIVE
5184911,4827.0,0.823,291.18497,40.311211,15.141,134.11726,0.807,1.93,4.11585514,1.4858,CONFIRMED
8176564,6042.0,1.432,295.43967,44.039162,10.338,132.74598,0.751,1.26,6.57159435,3.1044,CANDIDATE
6587105,5533.0,1.072,285.01721,42.085381,15.16,160.21869,0.923,3.52,33.878639,6.194,CONFIRMED
11662184,5912.0,1.09,292.08746,49.788761,14.718,145.39543,0.562,1.94,27.5722144,5.256,CONFIRMED
11127479,5952.0,1.377,286.33835,48.744099,11.126,132.48055,0.098,0.7,2.12821621,3.146,CONFIRMED
5428668,5955.0,0.91,284.4447,40.693508,15.728,131.65929,0.393,2.15,0.703399912,0.823,FALSE POSITIVE
5041569,6268.0,1.1,298.85361,40.131088,15.273,132.20054,0.965,2.7,2.5355023,7.189,FALSE POSITIVE
10604521,6116.0,1.084,293.68356,47.833141,15.8,131.83212,0.006,1.65,0.868122253,1.5471,CANDIDATE
9899181,4947.0,0.714,295.15051,46.772305,12.912,132.05303,0.37,0.4,1.332560553,3.315,FALSE POSITIVE
9899181,4947.0,0.714,295.15051,46.772305,12.912,139.0725,0.285,0.34,18.936061,22.27,FALSE POSITIVE
8884274,5602.0,0.817,291.34998,45.172272,15.97,136.08994,0.051,2.2,10.65275054,2.684,CONFIRMED
7767162,6333.0,1.438,296.29355,43.403271,13.749,133.56723,0.008,1.43,3.30040818,4.462,CONFIRMED
4861791,5822.0,0.898,298.03931,39.901939,15.957,136.8607,0.974,2.11,5.62950902,6.542,FALSE POSITIVE
4385148,5745.0,0.837,296.26456,39.40596,15.48,139.95334,0.052,1.98,13.84301228,4.077,CANDIDATE
4385148,5745.0,0.837,296.26456,39.40596,15.48,152.43133,0.441,2.25,24.2758992,4.59,CANDIDATE
9838468,5746.0,1.133,294.83102,46.659592,13.852,175.40307,0.157,1.56,54.4099612,9.314,CONFIRMED
6781548,5899.0,0.96,293.07834,42.277039,15.676,138.83306,1.236,28.17,9.12209336,4.347,FALSE POSITIVE
8617363,5749.0,0.864,288.95551,44.7057,15.999,144.2469,0.094,2.52,19.94752741,1.756,CANDIDATE
11401755,5919.0,1.585,291.25018,49.231834,11.866,141.64914,0.012,1.45,13.84984567,7.2783,CONFIRMED
7673192,6052.0,1.202,288.37024,43.35461,13.268,134.93803,0.79,1.51,6.12479773,3.466,CONFIRMED
7673192,6052.0,1.202,288.37024,43.35461,13.268,136.32084,0.52,1.44,11.24284815,4.241,CONFIRMED
7673192,6052.0,1.202,288.37024,43.35461,13.268,133.76774,0.193,1.21,4.02877097,3.173,CONFIRMED
7673192,6052.0,1.202,288.37024,43.35461,13.268,137.49071,0.12,1.27,8.92114318,3.933,CONFIRMED
11807274,6237.0,1.543,288.10086,50.033718,10.421,172.6138,0.03,1.68,7.81285862,4.098,CONFIRMED
7670943,6477.0,1.459,287.34573,43.378391,10.927,185.09162,0.924,1.83,18.01164974,6.7367,CANDIDATE
6697756,4374.0,0.614,293.60873,42.197681,14.107,132.02221,0.232,0.6,0.916142298,1.1555,CONFIRMED
5649833,6543.0,1.159,299.07883,40.832291,13.364,131.95386,0.562,1.24,0.597933473,1.918,FALSE POSITIVE
10518399,5653.0,1.139,283.73706,47.797131,14.515,132.99372,0.628,1.24,2.69636494,3.892,FALSE POSITIVE
5905822,6057.0,1.467,299.16049,41.14373,10.787,138.05147,0.944,1.06,6.99205021,5.037,CANDIDATE
10793172,5553.0,1.098,290.20163,48.185822,14.754,143.04424,0.14,1.39,12.0999065,3.558,CANDIDATE
10793172,5553.0,1.098,290.20163,48.185822,14.754,134.65014,0.008,1.15,5.36375016,2.94,CANDIDATE
7136729,5369.0,0.784,296.88654,42.655079,14.162,133.38365,0.211,0.91,3.17319407,2.512,FALSE POSITIVE
6364276,4194.0,0.629,291.89893,41.744492,15.29,132.7109,0.006,0.91,5.24368302,10.873,FALSE POSITIVE
4367854,5044.0,0.738,292.37903,39.435841,14.937,133.34401,0.604,1.37,5.1952021,2.1552,FALSE POSITIVE
5108946,6246.0,1.092,294.47125,40.278759,15.046,131.74406,0.395,1.3,0.591280187,1.1656,FALSE POSITIVE
10597693,6341.0,1.033,290.9288,47.887249,14.756,134.68285,0.022,1.89,31.6084371,3.675,CANDIDATE
7466270,4504.0,0.53,297.27222,43.098721,15.771,140.23012,0.973,2.04,16.1558656,3.798,CANDIDATE
10876237,6230.0,2.19,297.3176,48.239368,13.147,132.32801,0.211,1.6,1.465943491,1.513,FALSE POSITIVE
12314973,6206.0,1.573,295.48651,51.0135,11.684,176.706265,0.5,6.08,28.45489091,8.1593,CONFIRMED
3346154,5741.0,0.946,292.42749,38.472912,14.575,133.160986,0.962,2.58,1.952711161,0.872,CANDIDATE
5308387,6559.0,1.602,299.50751,40.477428,12.878,132.10051,1.158,29.28,0.620739667,2.477,FALSE POSITIVE
6233573,5787.0,2.667,299.06491,41.508301,13.744,131.49788,1.161,51.02,0.587470828,2.4382,FALSE POSITIVE
10363281,6477.0,2.628,299.62952,47.479809,12.31,132.17846,0.309,2.29,0.934924739,2.052,FALSE POSITIVE
4861527,6326.0,1.001,297.98141,39.900162,13.859,156.66709,0.722,1.75,25.7054557,6.059,FALSE POSITIVE
9898447,5615.0,0.936,294.86688,46.790562,12.258,133.39854,0.256,0.53,2.37752442,2.307,CANDIDATE
5307568,5884.0,1.07,299.35519,40.43306,14.037,131.62343,0.087,1.01,2.62838097,3.193,FALSE POSITIVE
11135308,6324.0,1.115,290.69373,48.701481,13.295,132.26131,0.248,0.78,1.877878538,2.39,CONFIRMED
6521045,5788.0,1.474,291.38599,41.990269,11.197,153.98249,0.656,1.55,35.3331932,5.966,CONFIRMED
8077137,6063.0,1.613,282.49222,43.980209,11.39,175.95371,0.02,1.42,15.0896415,4.3349,CONFIRMED
7019524,5914.0,0.955,286.95844,42.541382,14.699,134.25061,0.173,1.08,5.30873978,3.018,CONFIRMED
5106313,5018.0,0.838,293.79358,40.240929,14.756,131.85929,0.224,1.13,3.89524296,1.689,CANDIDATE
9825174,5618.0,0.874,289.19547,46.651699,15.918,131.91163,0.202,1.22,0.740926358,1.0163,CONFIRMED
5642620,4474.0,0.614,297.59085,40.81496,15.398,165.5543,0.935,2.72,75.8580035,5.382,FALSE POSITIVE
5014903,5765.0,0.94,292.90903,40.152039,15.648,136.19387,0.203,1.89,7.72768833,2.06,FALSE POSITIVE
5980783,5646.0,0.817,297.19928,41.226429,15.527,133.3072,0.908,2.31,37.3033197,7.793,CANDIDATE
8873090,6133.0,2.71,286.58014,45.163822,11.912,136.43034,0.915,1.99,10.16435076,6.017,CANDIDATE
12008872,6143.0,1.116,289.06485,50.460972,13.914,141.95432,0.795,1.96,14.8877665,4.981,CONFIRMED
8415200,5576.0,1.289,284.67538,44.41777,13.836,133.21804,0.203,1.31,4.52158614,3.4702,CONFIRMED
4072333,5645.0,0.865,295.33014,39.16254,15.664,132.57843,0.42,1.64,2.007750531,2.0715,FALSE POSITIVE
