time,flux,flux_err
1344.084518912161,1.0002064,0.00035108827
1344.1049523913243,0.99998325,0.00035111042
1344.1253858700147,1.0004677,0.00035111836
1344.1458193484796,1.0000002,0.00035108367
1344.1662528269371,1.0009302,0.000351171
1344.1866863049363,0.99972415,0.00035103963
1344.2071198827034,1.0002229,0.00035110273
1344.227553260469,0.9997823,0.0003510539
1344.2479867377624,1.0004743,0.00035111723
1344.268420314831,0.9997461,0.0003510002
1344.288853691658,0.99976796,0.00035101915
1344.309287268261,1.0001479,0.00035107275
1344.3297207446303,1.0007197,0.00035139322
1344.350154120766,0.99954927,0.00035105812
1344.3705876964304,0.9998395,0.00035107136
1344.3910211721013,0.99913275,0.00035098416
1344.4114545475313,1.0002942,0.0003510794
1344.4318881227373,0.9996111,0.000351004
1344.4523215974768,0.9998835,0.00035105855
1344.4727549722156,0.99968976,0.00035103533
1344.493188546483,1.0000308,0.00035105483
1344.5136220207569,0.9997959,0.00035106533
1344.5340554945578,0.9996001,0.00035103684
1344.554488968366,0.99962175,0.00035105896
1344.5749224417086,0.9998884,0.00035105427
1344.595355914811,0.9993628,0.00035102913
1344.615789387688,0.99953055,0.00035100893
1344.6362228605649,0.9990344,0.00035095983
1344.6566563329689,1.0004876,0.0003510681
1344.6770898051473,1.0005118,0.000351084
1344.6975232770928,1.0003066,0.00035105186
1344.717956848799,1.0006391,0.00035111464
1344.7383902202782,1.00004,0.00035104202
1344.7588236912925,0.9993879,0.00035099246
1344.7792572623002,0.9993675,0.00035096417
1344.799690633081,0.9996417,0.00035101047
1344.8201241036295,1.0000671,0.00035106015
1344.840557673706,0.99955374,0.00035101725
1344.860991043788,0.9997266,0.00035102604
1344.8814246134061,0.9990957,0.0003509696
1344.9018580830161,0.99938905,0.00035093806
1344.922291452167,0.9992549,0.00035099595
1344.9427250213193,0.99917585,0.0003509149
1344.963158489998,0.99939454,0.00035096004
1344.9835918584504,1.0002822,0.0003510571
1345.0040254269043,0.9990957,0.00035095235
1345.0244588948844,0.9999038,0.0003510087
1345.044892362639,0.999318,0.00035095462
1345.0653258301609,0.99922824,0.00035095372
1345.0857592974426,0.99901825,0.0003509172
1345.1061927644987,0.9994504,0.0003509291
1345.126626231322,0.99875027,0.00035086705
1345.1470596979052,0.9990844,0.00035088498
1345.1674931642629,1.0000486,0.00035102313
1345.1879267301556,0.99929965,0.0003509181
1345.2083600960395,0.99942017,0.00035093387
1345.2287936616995,0.99910593,0.00035092534
1345.249227026885,0.99966544,0.0003510273
1345.2696604920784,0.9990937,0.00035089924
1345.310527421534,0.9993481,0.00035091513
1345.330960885789,0.9991354,0.00035089755
1345.3513944500519,0.9995068,0.00035092823
1345.3718278138404,0.99954695,0.00035094534
1345.392261277404,0.99908984,0.0003509196
1345.4126948407356,0.9985914,0.00035079732
1345.4331282040657,0.9995556,0.00035093023
1345.4535616669236,0.9988432,0.00035085285
1345.4739952295567,0.99875224,0.00035083966
1345.4944285919482,0.9984572,0.00035078535
1345.514862054115,0.99922407,0.0003508798
1345.5352956160496,0.9985493,0.0003507726
1345.5557290775105,0.99846,0.0003508425
1345.5761625389787,0.99978095,0.00035093614
1345.596596000214,0.99862075,0.00035078943
1345.6170294612093,0.99870086,0.00035081184
1345.6374629217462,0.99889666,0.0003508204
1345.657896382283,0.9985872,0.00035082098
1345.678329842347,0.9984229,0.00035080055
1345.6987633024182,0.9988481,0.00035080963
1345.7191967620238,0.9993611,0.00035082822
1345.739630221622,0.9993857,0.00035103856
1345.7600637807627,0.99951833,0.0003508568
1345.7804971399019,0.9990123,0.00035082203
1345.8009305985688,0.998251,0.0003507403
1345.821364157011,0.99865687,0.00035078236
1345.8417975152188,0.99856204,0.00035079123
1345.862231073188,0.99916613,0.00035081466
1345.882664530931,0.99877733,0.0003507898
1345.9030978884402,0.9988411,0.00035081123
1345.923531445711,0.998307,0.00035072284
1345.9439648027546,0.99768347,0.00035073148
1345.9643982595662,0.99881244,0.00035080398
1345.9848318161385,0.99907935,0.00035082715
1346.0052652724844,0.99915683,0.0003508151
1346.025698628364,0.998633,0.00035074618
1346.0461321842376,0.99887913,0.00035077715
1346.086998995066,0.9979932,0.00035066772
1346.1074325502414,0.9992959,0.00035087537
1346.1278660049575,0.9986756,0.00035074304
1346.1482994594408,0.9993676,0.00035084167
1346.1687329139168,0.99865806,0.00035075744
1346.1891663679344,0.99956626,0.00035082508
1346.2095998217192,0.99932754,0.00035083573
1346.2300332754967,0.9989405,0.0003508067
1346.2504667288158,0.9988441,0.00035079417
1346.2709002819029,0.99855995,0.000350776
1346.2913336347483,0.99844164,0.00035074804
1346.311767087369,0.9982967,0.00035068652
1346.3322006397502,0.9989946,0.00035079604
1346.3526339919044,0.9991669,0.00035079475
1346.3730674438266,0.9986346,0.00035079042
1346.3935009955167,0.99767274,0.00035067086
1346.4139343467323,0.99891704,0.00035080037
1346.434367797956,0.99876225,0.00035077817
1346.4548013489402,0.9988476,0.00035075957
1346.4752346994646,0.9983096,0.00035072552
1346.4956682499906,0.99853444,0.0003507321
1346.51610170005,0.99909836,0.00035081385
1346.5365350501015,0.9984747,0.00035075293
1346.5569685996961,0.9982822,0.00035070797
1346.5774020492827,0.9989386,0.00035073236
1346.5978354984109,0.9988172,0.00035073978
1346.6182689473062,0.9983567,0.00035069176
1346.6387023962016,0.99848616,0.00035071903
1346.6591357446232,0.99881035,0.00035070116
1346.6795692928208,0.9987045,0.00035074176
1346.7000027407776,0.998493,0.0003507325
1346.720436088508,0.9984534,0.0003507363
1346.7408696360071,0.9984582,0.00035073416
1346.7613030832727,0.9988779,0.00035080168
1346.7817366302988,0.99887854,0.00035075934
1346.802169977098,0.99915695,0.00035077851
1346.8226034236577,0.99914944,0.00035079662
1346.8430369697599,0.99875075,0.0003507524
1346.8634703158605,0.99870056,0.00035074019
1346.883903761729,0.9980543,0.00035067744
1346.9043373071254,0.9985128,0.00035067892
1346.9247706525275,0.99850625,0.0003506997
1346.9452040974575,0.9984777,0.00035069103
1346.9656376423954,0.99910545,0.00035076367
1346.9860709868663,0.99839854,0.00035071332
1347.0065044313378,0.9976866,0.00035061518
1347.0269379753372,0.997932,0.00035062208
1347.0473713191095,0.9984009,0.00035060145
1347.0678048626432,0.99864423,0.0003506489
1347.0882383061835,0.9983417,0.00035067566
1347.108671749258,0.9991018,0.00035071114
1347.1291051920925,0.99903893,0.00035074083
1347.1495386347015,0.99889,0.0003507235
1347.1699720770775,0.99865353,0.00035064577
1347.1904055192135,0.998191,0.0003505821
1347.210838961124,0.99838436,0.00035066428
1347.2312724028016,0.99863094,0.00035072447
1347.251705944007,0.99885404,0.00035070363
1347.2721392852181,0.997852,0.00035057587
1347.2925727261972,0.99856776,0.00035066326
1347.3130061669362,0.99862295,0.00035058483
1347.3334396072169,0.99856085,0.0003506647
1347.3538731474982,0.99892855,0.0003506959
1347.3743064873051,0.99811083,0.0003505956
1347.39473992712,0.9981775,0.00035054606
1347.4151734664702,0.9984975,0.00035063547
1347.4356068058114,0.9986073,0.00035062732
1347.456040244695,0.9980724,0.0003505995
1347.4764737833466,0.9988318,0.00035063995
1347.4969071219894,0.99811536,0.00035056617
1347.5173405601745,0.99914247,0.00035067188
1347.5377740981276,0.99887913,0.0003506574
1347.558207435839,0.99887264,0.0003506252
1347.5786408733256,0.9987023,0.00035062167
1347.5990744105802,0.9987145,0.00035065366
1347.619507847594,0.99862564,0.00035063538
1347.6399411843813,0.9988297,0.00035063399
1347.6603747209301,0.9981889,0.0003505689
1347.6808081572526,0.99804085,0.00035062936
1347.7012415931094,0.998551,0.00035062645
1347.7216750289663,0.99902827,0.0003506631
1347.742108464583,0.9987256,0.00035063952
1347.762541999742,0.99797785,0.00035050427
1347.7829753348924,0.99888474,0.0003506112
1347.803408769818,0.9987775,0.0003505937
1347.8238423042785,0.99865675,0.00035061064
1347.8442756387376,0.99871886,0.00035064016
1347.8647090727245,0.9985481,0.00035061524
1347.8851426064866,0.99881035,0.00035062476
1347.90557594024,0.9991245,0.00035066402
1347.9260093735356,0.998411,0.00035056545
1347.9464429065993,0.9988615,0.0003506338
1347.9668762394285,0.9986625,0.00035062456
1347.987309772252,0.99829185,0.00035057898
1348.0077432046164,0.9986191,0.00035057456
1348.02817653674,0.99874264,0.0003505704
1348.0486100686394,0.998565,0.00035059187
1348.0690434003045,0.9988581,0.00035061516
1348.0894768317376,0.9989791,0.00035064822
1348.1099103626984,0.99913436,0.0003505882
1348.1303437936658,0.9989452,0.00035058794
1348.1507771243923,0.99796814,0.00035051658
1348.1712106548948,0.9979881,0.0003504759
1348.1916440851637,0.9988333,0.00035055037
1348.2120774149662,0.99909484,0.0003505888
1348.232510944763,0.999132,0.00035064027
1348.2529443741005,0.99873227,0.00035058928
1348.2938112323027,0.9981364,0.00035050884
1348.3142446611746,0.99892247,0.00035059013
1348.3346781895743,0.99852973,0.00035051018
1348.3551115179798,0.99799824,0.00035042688
1348.3755449459204,0.99876547,0.0003505539
